subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: y1,T2_1 Tegula length: x2,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version,keep
82874535,452428884,Brandon_Harvey,2127,786,2587,786,3046,1850,3208,1858,Yes,UCSB-IZC00006180,UCSB-IZC00006180_had_lbs.jpg,22-Nov-2022 19:45:06,22-Nov-2022 19:45:37,,,1.1,Y
82424919,452428983,Brandon_Harvey,2036,227,2537,227,3211,1457,3234,1669,Yes,UCSB-IZC00042638,UCSB-IZC00042638_had_lbs.jpg,22-Nov-2022 19:45:38,22-Nov-2022 19:46:01,,,1.1,
82424829,452429055,Brandon_Harvey,2264,820,2675,825,2920,1961,3194,1951,Yes,UCSB-IZC00038891,UCSB-IZC00038891_had_lbs.jpg,22-Nov-2022 19:46:01,22-Nov-2022 19:46:18,,,1.1,
82424907,452429124,Brandon_Harvey,2386,575,2807,575,3062,1765,3390,1745,Yes,UCSB-IZC00042575,UCSB-IZC00042575_had_lbs.jpg,22-Nov-2022 19:46:18,22-Nov-2022 19:46:38,,,1.1,
82424883,452429284,Brandon_Harvey,1936,845,2367,840,2832,2157,3086,2157,Yes,UCSB-IZC00042088,UCSB-IZC00042088_had_lbs.jpg,22-Nov-2022 19:46:38,22-Nov-2022 19:47:21,,,1.1,
82424962,452429360,Brandon_Harvey,1647,781,2078,776,2259,1785,2651,1780,Yes,UCSB-IZC00044651,UCSB-IZC00044651_had_lbs.jpg,22-Nov-2022 19:47:21,22-Nov-2022 19:47:36,,,1.1,
82424834,452429425,Brandon_Harvey,2244,722,2646,732,3189,1623,3473,1647,Yes,UCSB-IZC00038901,UCSB-IZC00038901_had_lbs.jpg,22-Nov-2022 19:47:36,22-Nov-2022 19:47:53,,,1.1,
82424892,452429489,Brandon_Harvey,2264,776,2709,776,3008,1368,3263,1383,Yes,UCSB-IZC00042117,UCSB-IZC00042117_had_lbs.jpg,22-Nov-2022 19:47:53,22-Nov-2022 19:48:10,,,1.1,
82874538,452429560,Brandon_Harvey,2176,756,2626,761,2984,1799,3160,1789,Yes,UCSB-IZC00030156,UCSB-IZC00030156_had_lbs-2.jpg,22-Nov-2022 19:48:10,22-Nov-2022 19:48:28,,,1.1,Y
82424950,452429631,Brandon_Harvey,2288,800,2714,791,2915,1961,3194,1926,Yes,UCSB-IZC00042930,UCSB-IZC00042930_had_lbs.jpg,22-Nov-2022 19:48:28,22-Nov-2022 19:48:47,,,1.1,
82424765,452429702,Brandon_Harvey,2117,228,2670,233,3610,1785,3625,2078,Yes,UCSB-IZC00030770,UCSB-IZC00030770_had_lbs.jpg,22-Nov-2022 19:48:47,22-Nov-2022 19:49:03,,,1.1,
82424965,452429744,Brandon_Harvey,1720,854,2146,849,2367,1897,2675,1863,Yes,UCSB-IZC00047055,UCSB-IZC00047055_had_lbs.jpg,22-Nov-2022 19:49:04,22-Nov-2022 19:49:16,,,1.1,
82424738,452429787,Brandon_Harvey,1564,766,2009,756,2200,2494,2607,2470,Yes,UCSB-IZC00010261,UCSB-IZC00010261_had_lbs.jpg,22-Nov-2022 19:49:16,22-Nov-2022 19:49:28,,,1.1,
82424886,452429831,Brandon_Harvey,2122,379,2538,375,2837,996,3140,1006,Yes,UCSB-IZC00042091,UCSB-IZC00042091_had_lbs.jpg,22-Nov-2022 19:49:28,22-Nov-2022 19:49:40,,,1.1,
82424893,452429891,Brandon_Harvey,2279,766,2709,761,2856,1887,3140,1858,Yes,UCSB-IZC00042120,UCSB-IZC00042120_had_lbs.jpg,22-Nov-2022 19:49:40,22-Nov-2022 19:49:52,,,1.1,
82424904,452429962,Brandon_Harvey,2146,776,2587,776,3077,2127,3326,2064,Yes,UCSB-IZC00042561,UCSB-IZC00042561_had_lbs.jpg,22-Nov-2022 19:49:52,22-Nov-2022 19:50:11,,,1.1,
82424939,452430044,Brandon_Harvey,2234,781,2660,786,2763,1510,3042,1525,Yes,UCSB-IZC00042832,UCSB-IZC00042832_had_lbs.jpg,22-Nov-2022 19:50:11,22-Nov-2022 19:50:30,,,1.1,
82424908,452430123,Brandon_Harvey,1838,634,2274,639,2303,1770,2587,1775,Yes,UCSB-IZC00042577,UCSB-IZC00042577_had_lbs.jpg,22-Nov-2022 19:50:30,22-Nov-2022 19:50:50,,,1.1,
82424900,452430280,Brandon_Harvey,2279,796,2719,796,2665,2117,2974,2147,Yes,UCSB-IZC00042550,UCSB-IZC00042550_had_lbs.jpg,22-Nov-2022 19:50:50,22-Nov-2022 19:51:31,,,1.1,
82424814,452430343,Brandon_Harvey,1642,791,2083,791,2474,1907,2758,1931,Yes,UCSB-IZC00038663,UCSB-IZC00038663_had_lbs.jpg,22-Nov-2022 19:51:31,22-Nov-2022 19:51:50,,,1.1,
82424951,452430416,Brandon_Harvey,2215,698,2611,703,3081,1745,3356,1755,Yes,UCSB-IZC00042942,UCSB-IZC00042942_had_lbs.jpg,22-Nov-2022 19:51:50,22-Nov-2022 19:52:13,,,1.1,
82424891,452430450,Brandon_Harvey,2171,845,2592,845,2690,2220,2969,2181,Yes,UCSB-IZC00042109,UCSB-IZC00042109_had_lbs.jpg,22-Nov-2022 19:52:13,22-Nov-2022 19:52:27,,,1.1,
82424732,452430544,Brandon_Harvey,1702,791,2071,785,2236,2001,2531,2027,Yes,UCSB-IZC00009100,UCSB-IZC00009100_had_lbs.jpg,22-Nov-2022 19:52:27,22-Nov-2022 19:53:04,,,1.1,
82424849,452430591,Brandon_Harvey,1706,752,2137,756,2430,1897,2729,1878,Yes,UCSB-IZC00040368,UCSB-IZC00040368_had_lbs.jpg,22-Nov-2022 19:53:04,22-Nov-2022 19:53:18,,,1.1,
82424832,452430630,Brandon_Harvey,1784,800,2225,796,2611,2039,2866,2034,Yes,UCSB-IZC00038899,UCSB-IZC00038899_had_lbs.jpg,22-Nov-2022 19:53:18,22-Nov-2022 19:53:28,,,1.1,
82424927,452430671,Brandon_Harvey,1774,663,2200,668,2298,1667,2562,1667,Yes,UCSB-IZC00042808,UCSB-IZC00042808_had_lbs.jpg,22-Nov-2022 19:53:28,22-Nov-2022 19:53:40,,,1.1,
82424764,452430713,Brandon_Harvey,2122,237,2680,242,3444,2137,3449,2401,Yes,UCSB-IZC00030724,UCSB-IZC00030724_had_lbs.jpg,22-Nov-2022 19:53:40,22-Nov-2022 19:53:54,,,1.1,
82424856,452432964,not-logged-in-bc30bc8df71813409177,2038,857,1603,860,2452,2152,2762,2157,Yes,UCSB-IZC00040840,UCSB-IZC00040840_had_lbs.jpg,22-Nov-2022 19:59:39,22-Nov-2022 20:04:29,,,1.1,
82424924,452433207,not-logged-in-35acd3f06f63cb1f6af7,2306,647,1869,645,2371,1673,2743,1638,Yes,UCSB-IZC00042798,UCSB-IZC00042798_had_lbs.jpg,22-Nov-2022 20:04:29,22-Nov-2022 20:05:51,,,1.1,
82874539,452433444,not-logged-in-35acd3f06f63cb1f6af7,2617,740,2163,744,2879,1737,2683,1747,Yes,UCSB-IZC00030328,UCSB-IZC00030328_had_lbs-2.jpg,22-Nov-2022 20:05:51,22-Nov-2022 20:07:05,,,1.1,Y
82424825,452433583,not-logged-in-35acd3f06f63cb1f6af7,2527,851,2087,851,2550,1538,2896,1569,Yes,UCSB-IZC00038884,UCSB-IZC00038884_had_lbs.jpg,22-Nov-2022 20:07:05,22-Nov-2022 20:07:52,,,1.1,
82424763,452433871,not-logged-in-35acd3f06f63cb1f6af7,2597,238,2033,240,3277,1216,3287,1444,Yes,UCSB-IZC00030518,UCSB-IZC00030518_had_lbs.jpg,22-Nov-2022 20:07:52,22-Nov-2022 20:09:07,,,1.1,
82424753,452434152,not-logged-in-266b63436a7d704ee495,2760,863,2316,865,3192,1974,2919,1974,Yes,UCSB-IZC00022229,UCSB-IZC00022229_had_lbs.jpg,22-Nov-2022 20:09:07,22-Nov-2022 20:10:27,,,1.1,
82874543,452434349,not-logged-in-266b63436a7d704ee495,2579,763,2127,760,2924,1698,2766,1703,Yes,UCSB-IZC00035665,UCSB-IZC00035665_had_lbs.jpg,22-Nov-2022 20:10:27,22-Nov-2022 20:11:20,,,1.1,Y
82424756,452434502,not-logged-in-481dbf5258064dd1bac3,2162,434,1725,437,2828,1653,2507,1663,No,UCSB-IZC00028362,UCSB-IZC00028362_had_lbs.jpg,22-Nov-2022 20:11:20,22-Nov-2022 20:12:08,,,1.1,
82424963,452434700,not-logged-in-481dbf5258064dd1bac3,2475,605,2035,610,3016,1280,2853,1300,Yes,UCSB-IZC00044895,UCSB-IZC00044895_had_lbs.jpg,22-Nov-2022 20:12:08,22-Nov-2022 20:13:04,,,1.1,
82424736,452434847,not-logged-in-481dbf5258064dd1bac3,2036,825,1594,825,2621,2083,2256,2103,No,UCSB-IZC00009819,UCSB-IZC00009819_had_lbs.jpg,22-Nov-2022 20:13:04,22-Nov-2022 20:13:45,,,1.1,
82424765,452435064,not-logged-in-481dbf5258064dd1bac3,2675,219,2114,214,3539,1817,3539,2046,Yes,UCSB-IZC00030770,UCSB-IZC00030770_had_lbs.jpg,22-Nov-2022 20:13:45,22-Nov-2022 20:14:46,,,1.1,
82424793,452435193,not-logged-in-481dbf5258064dd1bac3,2069,798,1629,796,2724,1996,2398,2049,No,UCSB-IZC00035612,UCSB-IZC00035612_had_lbs.jpg,22-Nov-2022 20:14:46,22-Nov-2022 20:15:31,,,1.1,
82424801,452435372,not-logged-in-481dbf5258064dd1bac3,2256,894,1814,897,2614,1891,2391,1914,No,UCSB-IZC00036435,UCSB-IZC00036435_had_lbs.jpg,22-Nov-2022 20:15:31,22-Nov-2022 20:16:28,,,1.1,
82424905,452435513,not-logged-in-bc30bc8df71813409177,2204,739,1796,739,2711,1811,2446,1846,No,UCSB-IZC00042562,UCSB-IZC00042562_had_lbs.jpg,22-Nov-2022 20:16:28,22-Nov-2022 20:17:10,,,1.1,
82424849,452435681,not-logged-in-bc30bc8df71813409177,2138,723,1701,728,2759,1955,2401,1955,No,UCSB-IZC00040368,UCSB-IZC00040368_had_lbs.jpg,22-Nov-2022 20:17:10,22-Nov-2022 20:18:02,,,1.1,
82424746,452435823,not-logged-in-bc30bc8df71813409177,1802,781,2193,784,2512,1860,2880,1820,No,UCSB-IZC00010468,UCSB-IZC00010468_had_lbs.jpg,22-Nov-2022 20:18:02,22-Nov-2022 20:18:35,,,1.1,
82424926,452436054,not-logged-in-bc30bc8df71813409177,2360,718,1915,722,3298,2668,3108,2823,No,UCSB-IZC00042806,UCSB-IZC00042806_had_lbs.jpg,22-Nov-2022 20:18:35,22-Nov-2022 20:19:32,,,1.1,
82874536,452436284,not-logged-in-bc30bc8df71813409177,2582,769,2130,769,3040,1679,2866,1684,Yes,UCSB-IZC00012162,UCSB-IZC00012162_had_lbs.jpg,22-Nov-2022 20:19:32,22-Nov-2022 20:20:26,,,1.1,Y
82424795,452436519,not-logged-in-bc30bc8df71813409177,2084,826,1646,829,2459,2114,2104,2147,No,UCSB-IZC00035629,UCSB-IZC00035629_had_lbs.jpg,22-Nov-2022 20:20:26,22-Nov-2022 20:21:24,,,1.1,
82424864,452436766,not-logged-in-84dc05ac49c00610c0e7,2489,848,2050,856,2794,1937,2548,1947,No,UCSB-IZC00041839,UCSB-IZC00041839_had_lbs.jpg,22-Nov-2022 20:21:27,22-Nov-2022 20:22:23,,,1.1,
82424923,452436949,not-logged-in-290ea0b5ea36c454f9e5,2520,714,2076,719,2778,1843,3049,1871,Yes,UCSB-IZC00042791,UCSB-IZC00042791_had_lbs.jpg,22-Nov-2022 20:22:23,22-Nov-2022 20:23:07,,,1.1,
82424880,452437182,not-logged-in-290ea0b5ea36c454f9e5,2143,763,2580,766,3270,2125,2994,2130,Yes,UCSB-IZC00042085,UCSB-IZC00042085_had_lbs.jpg,22-Nov-2022 20:23:07,22-Nov-2022 20:24:11,,,1.1,
82424876,452437380,not-logged-in-290ea0b5ea36c454f9e5,2026,747,2468,751,2737,1473,2981,1462,No,UCSB-IZC00042075,UCSB-IZC00042075_had_lbs.jpg,22-Nov-2022 20:24:11,22-Nov-2022 20:24:52,,,1.1,
82874542,452437613,not-logged-in-290ea0b5ea36c454f9e5,2579,753,2127,758,2765,1716,2949,1711,No,UCSB-IZC00035604,UCSB-IZC00035604_had_lbs-2.jpg,22-Nov-2022 20:24:52,22-Nov-2022 20:25:36,,,1.1,Y
82424930,452437790,not-logged-in-290ea0b5ea36c454f9e5,2611,655,2166,661,3387,1375,3116,1398,No,UCSB-IZC00042813,UCSB-IZC00042813_had_lbs.jpg,22-Nov-2022 20:25:36,22-Nov-2022 20:26:12,,,1.1,
82424832,452438131,not-logged-in-290ea0b5ea36c454f9e5,2216,792,1772,793,2846,1986,2622,2062,No,UCSB-IZC00038899,UCSB-IZC00038899_had_lbs.jpg,22-Nov-2022 20:26:12,22-Nov-2022 20:27:17,,,1.1,
82424778,452449599,Brandon_Harvey,1859,779,2285,776,2578,1449,2992,1429,Yes,UCSB-IZC00033157,UCSB-IZC00033157_had_lbs.jpg,22-Nov-2022 21:16:11,22-Nov-2022 21:17:10,,,1.1,
82424812,452451818,Brandon_Harvey,2290,861,2717,867,3009,2178,3273,2181,Yes,UCSB-IZC00038661,UCSB-IZC00038661_had_lbs.jpg,22-Nov-2022 21:17:10,22-Nov-2022 21:24:50,,,1.1,
82424821,452451936,Brandon_Harvey,2308,772,2732,774,2891,1481,3123,1435,Yes,UCSB-IZC00038691,UCSB-IZC00038691_had_lbs.jpg,22-Nov-2022 21:24:50,22-Nov-2022 21:25:16,,,1.1,
82424862,452452510,Brandon_Harvey,1600,847,2037,853,1927,1720,2193,1726,Yes,UCSB-IZC00041660,UCSB-IZC00041660_had_lbs.jpg,22-Nov-2022 21:25:16,22-Nov-2022 21:27:30,,,1.1,
82424911,452589927,dqvillar,2257,875,2697,874,2886,2118,3231,2076,Yes,UCSB-IZC00042585,UCSB-IZC00042585_had_lbs.jpg,23-Nov-2022 13:35:18,23-Nov-2022 13:50:10,,,1.1,
82424759,452590175,dqvillar,1906,164,2473,162,3535,1604,3530,1880,Yes,UCSB-IZC00030226,UCSB-IZC00030226_had_lbs.jpg,23-Nov-2022 13:50:10,23-Nov-2022 13:51:35,,,1.1,
82424912,452590440,dqvillar,2235,617,2679,617,2991,1877,3338,1864,No,UCSB-IZC00042587,UCSB-IZC00042587_had_lbs.jpg,23-Nov-2022 13:51:35,23-Nov-2022 13:52:52,,,1.1,
82424801,452590748,dqvillar,1810,876,2256,872,2346,1855,2649,1846,Yes,UCSB-IZC00036435,UCSB-IZC00036435_had_lbs.jpg,23-Nov-2022 13:52:52,23-Nov-2022 13:54:04,,,1.1,
82424786,452590903,dqvillar,1772,588,2166,588,2092,1891,2434,1859,No,UCSB-IZC00035333,UCSB-IZC00035333_had_lbs.jpg,23-Nov-2022 13:54:04,23-Nov-2022 13:54:58,,,1.1,
82424734,452592041,dqvillar,1846,839,2288,838,2509,1918,2873,1914,No,UCSB-IZC00009120,UCSB-IZC00009120_had_lbs.jpg,23-Nov-2022 13:54:58,23-Nov-2022 14:02:44,,,1.1,
82424880,452592778,dqvillar,2141,778,2582,777,2965,2126,3299,2122,Yes,UCSB-IZC00042085,UCSB-IZC00042085_had_lbs.jpg,23-Nov-2022 14:02:44,23-Nov-2022 14:07:50,,,1.1,
82424945,452592990,dqvillar,2167,744,2603,741,2811,2183,3126,2218,Yes,UCSB-IZC00042876,UCSB-IZC00042876_had_lbs.jpg,23-Nov-2022 14:07:50,23-Nov-2022 14:09:14,,,1.1,
82424731,452593484,dqvillar,1776,773,2178,767,2660,1645,2990,1633,No,UCSB-IZC00009076,UCSB-IZC00009076_had_lbs.jpg,23-Nov-2022 14:09:14,23-Nov-2022 14:13:10,,,1.1,
82424778,452594235,dqvillar,1853,730,2293,729,2528,1464,3082,1409,Yes,UCSB-IZC00033157,UCSB-IZC00033157_had_lbs.jpg,23-Nov-2022 14:13:10,23-Nov-2022 14:19:13,,,1.1,
82424954,452595661,dqvillar,2091,898,2535,896,2685,2045,2986,2060,Yes,UCSB-IZC00043675,UCSB-IZC00043675_had_lbs.jpg,23-Nov-2022 14:19:13,23-Nov-2022 14:29:39,,,1.1,
82874541,452595780,dqvillar,2123,775,2582,774,3324,1645,3104,1648,Yes,UCSB-IZC00035600,UCSB-IZC00035600_had_lbs.jpg,23-Nov-2022 14:29:39,23-Nov-2022 14:30:53,,,1.1,Y
82424873,452595887,dqvillar,2099,815,2544,813,2602,2235,2910,2236,No,UCSB-IZC00042067,UCSB-IZC00042067_had_lbs.jpg,23-Nov-2022 14:30:53,23-Nov-2022 14:31:58,,,1.1,
82424730,452596790,dqvillar,1803,782,2197,775,2286,1638,2536,1625,No,UCSB-IZC00009064,UCSB-IZC00009064_had_lbs.jpg,23-Nov-2022 14:31:58,23-Nov-2022 14:39:34,,,1.1,
82424800,452597199,dqvillar,1783,841,2226,841,2529,1838,2854,1830,Yes,UCSB-IZC00036327,UCSB-IZC00036327_had_lbs.jpg,23-Nov-2022 14:39:35,23-Nov-2022 14:41:47,,,1.1,
82424862,452597325,dqvillar,1599,809,2043,804,1901,1755,2215,1749,No,UCSB-IZC00041660,UCSB-IZC00041660_had_lbs.jpg,23-Nov-2022 14:41:47,23-Nov-2022 14:42:39,,,1.1,
82424747,452597699,dqvillar,1712,786,2151,784,2736,2009,3464,2017,Yes,UCSB-IZC00010496,UCSB-IZC00010496_had_lbs.jpg,23-Nov-2022 14:42:39,23-Nov-2022 14:44:38,,,1.1,
82424727,452597813,dqvillar,1787,716,2196,712,2436,1625,2705,1625,Yes,UCSB-IZC00003946,UCSB-IZC00003946_had_lbs.jpg,23-Nov-2022 14:44:38,23-Nov-2022 14:45:25,,,1.1,
82424953,452598015,dqvillar,1602,791,2044,788,2289,1985,2681,1982,Yes,UCSB-IZC00043619,UCSB-IZC00043619_had_lbs.jpg,23-Nov-2022 14:45:25,23-Nov-2022 14:46:35,,,1.1,
82424794,452598180,dqvillar,1859,138,2249,137,2718,943,2718,1140,Yes,UCSB-IZC00035614,UCSB-IZC00035614_had_lbs.jpg,23-Nov-2022 14:46:36,23-Nov-2022 14:47:35,,,1.1,
82424806,452598287,dqvillar,1681,770,2123,764,2437,2150,2799,2130,Yes,UCSB-IZC00037116,UCSB-IZC00037116_had_lbs.jpg,23-Nov-2022 14:47:35,23-Nov-2022 14:48:14,,,1.1,
82424852,452598440,dqvillar,1596,820,2040,818,1911,1496,2228,1493,Yes,UCSB-IZC00040413,UCSB-IZC00040413_had_lbs.jpg,23-Nov-2022 14:48:14,23-Nov-2022 14:49:10,,,1.1,
82424854,452602190,dqvillar,1822,796,2267,795,2333,1633,2628,1649,Yes,UCSB-IZC00040435,UCSB-IZC00040435_had_lbs.jpg,23-Nov-2022 14:49:10,23-Nov-2022 15:11:54,,,1.1,
82424909,452609704,dqvillar,2082,637,2527,643,2908,1918,3222,1874,Yes,UCSB-IZC00042578,UCSB-IZC00042578_had_lbs.jpg,23-Nov-2022 15:11:54,23-Nov-2022 15:49:57,,,1.1,
82424736,452609879,dqvillar,1595,770,2036,773,2214,2088,2671,2063,Yes,UCSB-IZC00009819,UCSB-IZC00009819_had_lbs.jpg,23-Nov-2022 15:49:57,23-Nov-2022 15:50:40,,,1.1,
82424832,452610029,dqvillar,1775,753,2220,751,2867,1988,2590,2049,Yes,UCSB-IZC00038899,UCSB-IZC00038899_had_lbs.jpg,23-Nov-2022 15:50:40,23-Nov-2022 15:51:27,,,1.1,
82424756,452610246,dqvillar,1723,412,2163,411,2480,1626,2842,1622,No,UCSB-IZC00028362,UCSB-IZC00028362_had_lbs.jpg,23-Nov-2022 15:51:27,23-Nov-2022 15:52:32,,,1.1,
82874545,452610848,dqvillar,2163,716,2618,716,2902,1799,3108,1799,Yes,UCSB-IZC00037337,UCSB-IZC00037337_had_lbs.jpg,23-Nov-2022 15:52:32,23-Nov-2022 15:55:16,,,1.1,Y
82424936,452611017,dqvillar,2163,736,2600,734,2439,1701,2757,1703,Yes,UCSB-IZC00042828,UCSB-IZC00042828_had_lbs.jpg,23-Nov-2022 15:55:16,23-Nov-2022 15:56:02,,,1.1,
82424840,452611131,dqvillar,2141,759,2589,761,2677,1343,2984,1350,Yes,UCSB-IZC00038916,UCSB-IZC00038916_had_lbs.jpg,23-Nov-2022 15:56:02,23-Nov-2022 15:56:37,,,1.1,
82874535,452611258,dqvillar,2132,751,2583,754,3023,1845,3217,1854,No,UCSB-IZC00006180,UCSB-IZC00006180_had_lbs.jpg,23-Nov-2022 15:56:37,23-Nov-2022 15:57:12,,,1.1,Y
82424865,452611886,dqvillar,1522,802,1967,794,2264,1772,2593,1733,Yes,UCSB-IZC00041845,UCSB-IZC00041845_had_lbs.jpg,23-Nov-2022 15:57:13,23-Nov-2022 15:59:44,,,1.1,
82424921,452612024,dqvillar,2061,752,2508,753,2629,2210,2914,2237,No,UCSB-IZC00042782,UCSB-IZC00042782_had_lbs.jpg,23-Nov-2022 15:59:44,23-Nov-2022 16:00:28,,,1.1,
82424886,452612125,dqvillar,2102,309,2543,303,2814,1073,3119,1078,Yes,UCSB-IZC00042091,UCSB-IZC00042091_had_lbs.jpg,23-Nov-2022 16:00:28,23-Nov-2022 16:01:10,,,1.1,
82874536,452612268,dqvillar,2130,737,2585,734,2850,1680,3042,1684,Yes,UCSB-IZC00012162,UCSB-IZC00012162_had_lbs.jpg,23-Nov-2022 16:01:10,23-Nov-2022 16:01:57,,,1.1,Y
82874542,452613202,dqvillar,2128,735,2578,738,2752,1676,2955,1683,No,UCSB-IZC00035604,UCSB-IZC00035604_had_lbs-2.jpg,23-Nov-2022 16:01:57,23-Nov-2022 16:08:20,,,1.1,Y
82424816,452613356,dqvillar,1888,797,2337,799,2597,1981,2909,2008,Yes,UCSB-IZC00038673,UCSB-IZC00038673_had_lbs.jpg,23-Nov-2022 16:08:20,23-Nov-2022 16:09:47,,,1.1,
82424957,452613468,dqvillar,2054,842,2499,844,2570,2301,2897,2300,Yes,UCSB-IZC00043737,UCSB-IZC00043737_had_lbs.jpg,23-Nov-2022 16:09:47,23-Nov-2022 16:10:40,,,1.1,
82424874,452613584,dqvillar,2056,855,2499,856,2397,2124,2702,2154,Yes,UCSB-IZC00042068,UCSB-IZC00042068_had_lbs.jpg,23-Nov-2022 16:10:40,23-Nov-2022 16:11:21,,,1.1,
82424952,452613739,dqvillar,2193,864,2599,872,2514,1611,2785,1612,Yes,UCSB-IZC00043223,UCSB-IZC00043223_had_lbs.jpg,23-Nov-2022 16:11:41,23-Nov-2022 16:12:30,,,1.1,
82424783,452613839,dqvillar,1816,811,2290,815,2514,2138,3104,2149,Yes,UCSB-IZC00034458,UCSB-IZC00034458_had_lbs.jpg,23-Nov-2022 16:12:30,23-Nov-2022 16:13:17,,,1.1,
82424963,452614240,dqvillar,2031,567,2473,567,2826,1298,3025,1276,Yes,UCSB-IZC00044895,UCSB-IZC00044895_had_lbs.jpg,23-Nov-2022 16:13:17,23-Nov-2022 16:15:20,,,1.1,
82424774,452614350,dqvillar,1713,776,2154,774,2330,2088,2911,2054,Yes,UCSB-IZC00033139,UCSB-IZC00033139_had_lbs.jpg,23-Nov-2022 16:15:20,23-Nov-2022 16:16:00,,,1.1,
82424962,452614478,dqvillar,1642,767,2086,769,2230,1796,2688,1816,Yes,UCSB-IZC00044651,UCSB-IZC00044651_had_lbs.jpg,23-Nov-2022 16:16:00,23-Nov-2022 16:16:39,,,1.1,
82874540,452614621,dqvillar,2162,724,2617,724,2686,1730,2884,1724,No,UCSB-IZC00031211,UCSB-IZC00031211_had_lbs.jpg,23-Nov-2022 16:16:39,23-Nov-2022 16:17:27,,,1.1,Y
82874538,452615321,dqvillar,2165,700,2622,699,2962,1791,3157,1795,No,UCSB-IZC00030156,UCSB-IZC00030156_had_lbs-2.jpg,23-Nov-2022 16:17:27,23-Nov-2022 16:20:19,,,1.1,Y
82874544,452615978,dqvillar,2129,747,2586,746,3055,1778,3260,1775,Yes,UCSB-IZC00037057,UCSB-IZC00037057_had_lbs.jpg,23-Nov-2022 16:20:20,23-Nov-2022 16:22:52,,,1.1,Y
82424859,452616164,dqvillar,1783,836,2225,832,2197,2011,2526,2022,Yes,UCSB-IZC00041487,UCSB-IZC00041487_had_lbs.jpg,23-Nov-2022 16:22:52,23-Nov-2022 16:23:39,,,1.1,
82424934,452616382,dqvillar,2157,176,2597,176,2760,966,3047,986,Yes,UCSB-IZC00042826,UCSB-IZC00042826_had_lbs.jpg,23-Nov-2022 16:23:40,23-Nov-2022 16:24:38,,,1.1,
82424884,452616530,dqvillar,1573,710,2015,708,2053,1526,2382,1495,Yes,UCSB-IZC00042089,UCSB-IZC00042089_had_lbs.jpg,23-Nov-2022 16:24:38,23-Nov-2022 16:25:36,,,1.1,
82424830,452616663,dqvillar,2077,789,2524,787,2983,1498,3274,1580,Yes,UCSB-IZC00038892,UCSB-IZC00038892_had_lbs.jpg,23-Nov-2022 16:25:36,23-Nov-2022 16:26:34,,,1.1,
82874543,452616823,dqvillar,2124,746,2580,743,2743,1705,2948,1700,Yes,UCSB-IZC00035665,UCSB-IZC00035665_had_lbs.jpg,23-Nov-2022 16:26:35,23-Nov-2022 16:27:26,,,1.1,Y
82874537,452617136,dqvillar,2168,723,2624,724,2937,1864,3137,1862,Yes,UCSB-IZC00030148,UCSB-IZC00030148_had_lbs.jpg,23-Nov-2022 16:27:26,23-Nov-2022 16:28:48,,,1.1,Y
82424927,452621990,dqvillar,1769,605,2210,603,2256,1634,2555,1636,Yes,UCSB-IZC00042808,UCSB-IZC00042808_had_lbs.jpg,23-Nov-2022 16:28:48,23-Nov-2022 16:48:58,,,1.1,
82424897,452622206,dqvillar,2319,844,2762,845,2996,1908,3296,1913,Yes,UCSB-IZC00042497,UCSB-IZC00042497_had_lbs.jpg,23-Nov-2022 16:48:58,23-Nov-2022 16:49:43,,,1.1,
82424933,452622654,dqvillar,2087,557,2534,556,2934,1472,3255,1488,Yes,UCSB-IZC00042821,UCSB-IZC00042821_had_lbs.jpg,23-Nov-2022 16:49:43,23-Nov-2022 16:51:22,,,1.1,
82424744,452623007,dqvillar,1684,792,2077,793,2309,2161,2575,2160,Yes,UCSB-IZC00010311,UCSB-IZC00010311_had_lbs.jpg,23-Nov-2022 16:51:22,23-Nov-2022 16:52:35,,,1.1,
82424899,452623305,dqvillar,2140,246,2586,246,2473,940,2787,945,Yes,UCSB-IZC00042549,UCSB-IZC00042549_had_lbs.jpg,23-Nov-2022 16:52:35,23-Nov-2022 16:53:53,,,1.1,
82424926,452623571,dqvillar,1913,679,2359,683,2980,2647,3298,2708,No,UCSB-IZC00042806,UCSB-IZC00042806_had_lbs.jpg,23-Nov-2022 16:53:53,23-Nov-2022 16:54:56,,,1.1,
82424769,452623895,dqvillar,1652,799,2079,800,2223,2112,2768,2096,Yes,UCSB-IZC00033082,UCSB-IZC00033082_had_lbs.jpg,23-Nov-2022 16:54:56,23-Nov-2022 16:56:49,,,1.1,
82424837,452624484,dqvillar,2131,826,2578,827,2650,1926,2952,1942,Yes,UCSB-IZC00038910,UCSB-IZC00038910_had_lbs.jpg,23-Nov-2022 16:56:50,23-Nov-2022 17:00:46,,,1.1,
82874539,452624645,dqvillar,2164,695,2619,695,2678,1712,2888,1687,No,UCSB-IZC00030328,UCSB-IZC00030328_had_lbs-2.jpg,23-Nov-2022 17:00:47,23-Nov-2022 17:01:48,,,1.1,Y
