subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: x2,T2_1 Tegula length: y1,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version
82156456,453566868,Bmcdarrah,3510,3947,898,898,2150,2457,2223,2210,Yes,LACM ENT 602655,LACM ENT 602655_had_lbs.jpg,28-Nov-2022 22:06:47,28-Nov-2022 22:06:57,,,1.1
82152834,453566890,Bmcdarrah,3717,4172,816,816,2747,2942,1829,1821,Yes,LACM ENT 601954,LACM ENT 601954_had_lbs-2.jpg,28-Nov-2022 22:06:57,28-Nov-2022 22:07:04,,,1.1
82156567,453566914,Bmcdarrah,3635,4047,812,807,2765,3089,1786,1769,Yes,LACM ENT 602670,LACM ENT 602670_had_lbs.jpg,28-Nov-2022 22:07:04,28-Nov-2022 22:07:10,,,1.1
82155302,453566937,Bmcdarrah,4012,4462,742,742,3025,3224,1708,1712,Yes,LACM ENT 602272,LACM ENT 602272_had_lbs.jpg,28-Nov-2022 22:07:10,28-Nov-2022 22:07:17,,,1.1
82157207,453566959,Bmcdarrah,3358,3782,872,876,2371,2591,1920,1920,Yes,LACM_ENTB_5985,LACM_ENTB_5985_had_lbs.jpg,28-Nov-2022 22:07:17,28-Nov-2022 22:07:24,,,1.1
82156670,453566979,Bmcdarrah,3488,3891,790,794,2141,2449,1937,1933,Yes,LACM ENT 602690,LACM ENT 602690_had_lbs.jpg,28-Nov-2022 22:07:24,28-Nov-2022 22:07:31,,,1.1
82153988,453566998,Bmcdarrah,3172,3583,794,790,2254,2418,1617,1617,Yes,LACM ENT 602042,LACM ENT 602042_had_lbs.jpg,28-Nov-2022 22:07:31,28-Nov-2022 22:07:37,,,1.1
82151458,453567247,Bmcdarrah,3098,3527,863,863,2622,2856,1747,1747,Yes,LACM ENT 601738,LACM ENT 601738_had_lbs.jpg,28-Nov-2022 22:07:37,28-Nov-2022 22:08:49,,,1.1
82151167,453567270,Bmcdarrah,3635,4051,807,807,2466,2760,1920,1929,Yes,LACM ENT 601562,LACM ENT 601562_had_lbs.jpg,28-Nov-2022 22:08:49,28-Nov-2022 22:08:55,,,1.1
82151194,453567293,Bmcdarrah,3094,3497,838,838,2700,3033,1730,1721,Yes,LACM ENT 601565,LACM ENT 601565_had_lbs.jpg,28-Nov-2022 22:08:55,28-Nov-2022 22:09:01,,,1.1
82155478,453567330,Bmcdarrah,3479,3925,734,734,2860,3072,1829,1829,Yes,LACM ENT 602307,LACM ENT 602307_had_lbs.jpg,28-Nov-2022 22:09:01,28-Nov-2022 22:09:15,,,1.1
82153571,453567418,Bmcdarrah,3150,3592,868,868,2505,2808,2340,2366,Yes,LACM ENT 602009,LACM ENT 602009_had_lbs.jpg,28-Nov-2022 22:09:15,28-Nov-2022 22:09:51,,,1.1
82152294,453567442,Bmcdarrah,3549,3999,933,924,2522,2700,1994,1989,Yes,LACM ENT 601918,LACM ENT 601918_had_lbs-2.jpg,28-Nov-2022 22:09:51,28-Nov-2022 22:09:58,,,1.1
82151510,453567521,Bmcdarrah,3605,4060,773,777,2609,2821,1911,1920,Yes,LACM ENT 601756,LACM ENT 601756_had_lbs.jpg,28-Nov-2022 22:09:58,28-Nov-2022 22:10:26,,,1.1
82154921,453567538,Bmcdarrah,3146,3592,868,872,2596,2877,2280,2280,Yes,LACM ENT 602156,LACM ENT 602156_had_lbs.jpg,28-Nov-2022 22:10:26,28-Nov-2022 22:10:32,,,1.1
82151606,453567557,Bmcdarrah,3523,3960,859,859,2293,2501,2115,2119,Yes,LACM ENT 601802,LACM ENT 601802_had_lbs.jpg,28-Nov-2022 22:10:32,28-Nov-2022 22:10:38,,,1.1
82157053,453567577,Bmcdarrah,3575,4029,885,881,2540,2756,2067,2067,Yes,LACM_ENTB_5975,LACM_ENTB_5975_had_lbs.jpg,28-Nov-2022 22:10:38,28-Nov-2022 22:10:44,,,1.1
82155099,453567597,Bmcdarrah,3778,4228,825,829,2721,2895,1808,1812,Yes,LACM ENT 602230,LACM ENT 602230_had_lbs-2.jpg,28-Nov-2022 22:10:44,28-Nov-2022 22:10:51,,,1.1
82153538,453567637,Bmcdarrah,3167,3609,803,794,2622,2795,1838,1847,Yes,LACM ENT 602008,LACM ENT 602008_had_lbs-2.jpg,28-Nov-2022 22:10:51,28-Nov-2022 22:11:06,,,1.1
82152213,453567672,Bmcdarrah,3696,4146,777,781,5069,5034,1721,1903,Yes,LACM ENT 601914,LACM ENT 601914_had_lbs.jpg,28-Nov-2022 22:11:06,28-Nov-2022 22:11:16,,,1.1
82154527,453567701,Bmcdarrah,3951,4402,803,816,4674,4791,1730,1860,Yes,LACM ENT 602096,LACM ENT 602096_had_lbs.jpg,28-Nov-2022 22:11:16,28-Nov-2022 22:11:27,,,1.1
82151098,453567725,Bmcdarrah,3609,4029,885,885,2423,2717,1942,1959,Yes,LACM ENT 601508,LACM ENT 601508_had_lbs.jpg,28-Nov-2022 22:11:27,28-Nov-2022 22:11:33,,,1.1
82156144,453567747,Bmcdarrah,3626,4068,881,881,2327,2856,2007,2007,Yes,LACM ENT 602591,LACM ENT 602591_had_lbs.jpg,28-Nov-2022 22:11:33,28-Nov-2022 22:11:39,,,1.1
82152034,453567766,Bmcdarrah,2322,2604,558,568,1301,1443,1180,1168,Yes,LACM ENT 601907.jpg,LACM ENT 601907.jpg,28-Nov-2022 22:11:39,28-Nov-2022 22:11:45,,,1.1
82153326,453567785,Bmcdarrah,3323,3778,820,825,2756,2929,1756,1760,Yes,LACM ENT 601991,LACM ENT 601991_had_lbs-2.jpg,28-Nov-2022 22:11:45,28-Nov-2022 22:11:51,,,1.1
82152728,453567801,Bmcdarrah,3319,3778,820,825,2847,3038,1769,1769,Yes,LACM ENT 601943,LACM ENT 601943_had_lbs-2.jpg,28-Nov-2022 22:11:51,28-Nov-2022 22:11:57,,,1.1
82151608,453567816,Bmcdarrah,3250,3704,855,855,2552,2795,1989,1985,Yes,LACM ENT 601803,LACM ENT 601803_had_lbs.jpg,28-Nov-2022 22:11:57,28-Nov-2022 22:12:03,,,1.1
82153878,453567838,Bmcdarrah,2990,3401,690,686,2033,2184,1613,1617,Yes,LACM ENT 602036,LACM ENT 602036_had_lbs.jpg,28-Nov-2022 22:12:03,28-Nov-2022 22:12:11,,,1.1
82154230,453567869,Bmcdarrah,2335,2620,670,657,1416,1549,1233,1224,Yes,LACM ENT 602073.jpg,LACM ENT 602073.jpg,28-Nov-2022 22:12:11,28-Nov-2022 22:12:19,,,1.1
82156233,453567890,Bmcdarrah,3029,3527,946,950,2145,2540,2011,2024,Yes,LACM ENT 602614,LACM ENT 602614_had_lbs.jpg,28-Nov-2022 22:12:19,28-Nov-2022 22:12:25,,,1.1
82151574,453567908,Bmcdarrah,3025,3449,889,889,2202,2760,1994,1989,Yes,LACM ENT 601781,LACM ENT 601781_had_lbs.jpg,28-Nov-2022 22:12:25,28-Nov-2022 22:12:31,,,1.1
82154850,453567931,Bmcdarrah,2687,3120,863,868,1977,2115,1881,1873,Yes,LACM ENT 602135,LACM ENT 602135_had_lbs.jpg,28-Nov-2022 22:12:31,28-Nov-2022 22:12:38,,,1.1
82155978,453567953,Bmcdarrah,3007,3501,937,933,2241,2622,2184,2180,Yes,LACM ENT 602562,LACM ENT 602562_had_lbs.jpg,28-Nov-2022 22:12:38,28-Nov-2022 22:12:44,,,1.1
82151137,453568033,Bmcdarrah,3016,3423,816,816,2366,2678,1903,1881,Yes,LACM ENT 601540,LACM ENT 601540_had_lbs.jpg,28-Nov-2022 22:12:44,28-Nov-2022 22:13:12,,,1.1
82151338,453568057,Bmcdarrah,3154,3583,928,937,2609,2821,1738,1734,Yes,LACM ENT 601684,LACM ENT 601684_had_lbs.jpg,28-Nov-2022 22:13:12,28-Nov-2022 22:13:18,,,1.1
82156909,453568079,Bmcdarrah,2942,3393,859,863,2310,2540,1907,1903,Yes,LACM_ENTB_5962,LACM_ENTB_5962_had_lbs.jpg,28-Nov-2022 22:13:18,28-Nov-2022 22:13:24,,,1.1
82156613,453568094,Bmcdarrah,3176,3588,781,781,2440,2752,1630,1621,Yes,LACM ENT 602686,LACM ENT 602686_had_lbs.jpg,28-Nov-2022 22:13:24,28-Nov-2022 22:13:30,,,1.1
82155391,453568135,Bmcdarrah,2648,3042,747,734,2098,2241,1686,1695,Yes,LACM ENT 602291,LACM ENT 602291_had_lbs.jpg,28-Nov-2022 22:13:30,28-Nov-2022 22:13:41,,,1.1
82152538,453568155,Bmcdarrah,3172,3622,855,850,2423,2760,1955,1950,Yes,LACM ENT 601933,LACM ENT 601933_had_lbs-2.jpg,28-Nov-2022 22:13:41,28-Nov-2022 22:13:48,,,1.1
82156699,453568178,Bmcdarrah,3297,3739,777,777,2739,3064,1435,1413,Yes,LACM ENT 602700,LACM ENT 602700_had_lbs.jpg,28-Nov-2022 22:13:48,28-Nov-2022 22:13:55,,,1.1
82151370,453568200,Bmcdarrah,3336,3782,825,820,2427,2639,2206,2215,Yes,LACM ENT 601700,LACM ENT 601700_had_lbs.jpg,28-Nov-2022 22:13:55,28-Nov-2022 22:14:02,,,1.1
82155353,453568233,Bmcdarrah,2669,3085,781,768,3154,3349,2189,2193,Yes,LACM ENT 602283,LACM ENT 602283_had_lbs.jpg,28-Nov-2022 22:14:02,28-Nov-2022 22:14:11,,,1.1
82156485,453568253,Bmcdarrah,2986,3445,768,764,2336,2535,2063,2076,Yes,LACM ENT 602662,LACM ENT 602662_had_lbs.jpg,28-Nov-2022 22:14:11,28-Nov-2022 22:14:18,,,1.1
82157310,453568296,Bmcdarrah,3163,3609,850,846,2540,2734,2102,2150,Yes,LACM_ENTB_5995,LACM_ENTB_5995_had_lbs.jpg,28-Nov-2022 22:14:18,28-Nov-2022 22:14:32,,,1.1
82151943,453568320,Bmcdarrah,3276,3717,876,876,2778,3016,2085,2089,Yes,LACM ENT 601895,LACM ENT 601895_had_lbs.jpg,28-Nov-2022 22:14:32,28-Nov-2022 22:14:39,,,1.1
82152895,453568341,Bmcdarrah,3605,4060,872,868,2392,2747,1864,1868,Yes,LACM ENT 601958,LACM ENT 601958_had_lbs-2.jpg,28-Nov-2022 22:14:39,28-Nov-2022 22:14:45,,,1.1
82151240,453568360,Bmcdarrah,3479,3925,898,898,2371,2704,1747,1760,Yes,LACM ENT 601591,LACM ENT 601591_had_lbs-2.jpg,28-Nov-2022 22:14:45,28-Nov-2022 22:14:52,,,1.1
82153578,453568385,Bmcdarrah,3271,3722,816,812,2682,2834,1673,1673,Yes,LACM ENT 602010,LACM ENT 602010_had_lbs-2.jpg,28-Nov-2022 22:14:52,28-Nov-2022 22:14:58,,,1.1
82153143,453568400,Bmcdarrah,3605,4051,803,812,2682,2886,1686,1691,Yes,LACM ENT 601976,LACM ENT 601976_had_lbs.jpg,28-Nov-2022 22:14:58,28-Nov-2022 22:15:04,,,1.1
82154938,453568424,Bmcdarrah,3224,3665,760,755,2241,2405,1790,1777,Yes,LACM ENT 602166,LACM ENT 602166_had_lbs-2.jpg,28-Nov-2022 22:15:04,28-Nov-2022 22:15:13,,,1.1
82151133,453568450,Bmcdarrah,2747,3176,850,850,2899,3081,1803,1799,Yes,LACM ENT 601539,LACM ENT 601539_had_lbs.jpg,28-Nov-2022 22:15:13,28-Nov-2022 22:15:25,,,1.1
82150866,453568473,Bmcdarrah,3167,3618,807,807,2574,2726,1743,1730,Yes,AMNH BEE 00210128,AMNH BEE 00210128_had_lbs.jpg,28-Nov-2022 22:15:25,28-Nov-2022 22:15:34,,,1.1
82150931,453568487,Bmcdarrah,3180,3588,842,838,2254,2544,1916,1911,Yes,LACM ENT 601470,LACM ENT 601470_had_lbs.jpg,28-Nov-2022 22:15:34,28-Nov-2022 22:15:44,,,1.1
82154864,453568542,Bmcdarrah,2245,2691,876,876,2366,2695,2028,2024,Yes,LACM ENT 602137,LACM ENT 602137_had_lbs.jpg,28-Nov-2022 22:15:44,28-Nov-2022 22:16:10,,,1.1
82155976,453568554,Bmcdarrah,2999,3436,859,859,2232,2786,1756,1751,Yes,LACM ENT 602559,LACM ENT 602559_had_lbs.jpg,28-Nov-2022 22:16:10,28-Nov-2022 22:16:15,,,1.1
82155384,453568565,Bmcdarrah,3245,3683,838,838,2652,2791,1795,1799,Yes,LACM ENT 602288,LACM ENT 602288_had_lbs.jpg,28-Nov-2022 22:16:15,28-Nov-2022 22:16:21,,,1.1
82155592,453568574,Bmcdarrah,3756,4207,915,920,2778,3089,1994,1981,Yes,LACM ENT 602337,LACM ENT 602337_had_lbs.jpg,28-Nov-2022 22:16:21,28-Nov-2022 22:16:27,,,1.1
82151944,453568590,Bmcdarrah,3137,3570,850,850,2518,2752,1968,1985,Yes,LACM ENT 601897,LACM ENT 601897_had_lbs-2.jpg,28-Nov-2022 22:16:27,28-Nov-2022 22:16:34,,,1.1
82151450,453568608,Bmcdarrah,3761,4207,846,842,3133,3752,1959,1959,Yes,LACM ENT 601734,LACM ENT 601734_had_lbs.jpg,28-Nov-2022 22:16:34,28-Nov-2022 22:16:43,,,1.1
82153242,453568621,Bmcdarrah,3302,3765,920,920,2405,2687,2474,2453,Yes,LACM ENT 601984,LACM ENT 601984_had_lbs.jpg,28-Nov-2022 22:16:43,28-Nov-2022 22:16:52,,,1.1
82157013,453568675,Bmcdarrah,3964,4397,894,885,2453,2669,2067,2059,Yes,LACM_ENTB_5970,LACM_ENTB_5970_had_lbs.jpg,28-Nov-2022 22:16:52,28-Nov-2022 22:17:19,,,1.1
82155068,453568701,Bmcdarrah,3193,3639,586,582,2236,2410,1539,1552,Yes,LACM ENT 602217,LACM ENT 602217_had_lbs.jpg,28-Nov-2022 22:17:19,28-Nov-2022 22:17:29,,,1.1
82154740,453568717,Bmcdarrah,3471,3917,786,786,2388,2561,1704,1691,Yes,LACM ENT 602125,LACM ENT 602125_had_lbs-2.jpg,28-Nov-2022 22:17:29,28-Nov-2022 22:17:35,,,1.1
82153773,453568832,Bmcdarrah,3215,3622,790,794,2332,2488,1604,1613,Yes,LACM ENT 602025,LACM ENT 602025_had_lbs-2.jpg,28-Nov-2022 22:17:35,28-Nov-2022 22:18:20,,,1.1
82154266,453568848,Bmcdarrah,2990,3393,695,690,1877,2028,1552,1552,Yes,LACM ENT 602077,LACM ENT 602077_had_lbs.jpg,28-Nov-2022 22:18:20,28-Nov-2022 22:18:27,,,1.1
82153847,453568863,Bmcdarrah,3345,3795,829,833,2886,3059,1695,1691,Yes,LACM ENT 602033,LACM ENT 602033_had_lbs-2.jpg,28-Nov-2022 22:18:27,28-Nov-2022 22:18:34,,,1.1
82156454,453568877,Bmcdarrah,3505,3947,902,902,2860,3115,2202,2189,Yes,LACM ENT 602654,LACM ENT 602654_had_lbs.jpg,28-Nov-2022 22:18:34,28-Nov-2022 22:18:41,,,1.1
82155870,453568893,Bmcdarrah,3267,3713,915,911,2622,2942,2184,2184,Yes,LACM ENT 602531,LACM ENT 602531_had_lbs.jpg,28-Nov-2022 22:18:41,28-Nov-2022 22:18:47,,,1.1
82151232,453568907,Bmcdarrah,3081,3518,859,868,2314,2596,2271,2271,Yes,LACM ENT 601590,LACM ENT 601590_had_lbs.jpg,28-Nov-2022 22:18:47,28-Nov-2022 22:18:54,,,1.1
82155196,453568917,Bmcdarrah,3250,3683,816,812,2591,2739,1769,1769,Yes,LACM ENT 602249,LACM ENT 602249_had_lbs.jpg,28-Nov-2022 22:18:54,28-Nov-2022 22:19:00,,,1.1
82151447,453568960,Bmcdarrah,3055,3497,911,915,2483,2743,2323,2310,,LACM ENT 601729,LACM ENT 601729_had_lbs.jpg,28-Nov-2022 22:19:00,28-Nov-2022 22:19:17,,,1.1
82157199,453568979,Bmcdarrah,3267,3704,842,838,2202,2405,1842,1855,Yes,LACM_ENTB_5984,LACM_ENTB_5984_had_lbs.jpg,28-Nov-2022 22:19:17,28-Nov-2022 22:19:25,,,1.1
82155229,453569002,Bmcdarrah,3336,3791,829,825,2903,3055,1834,1834,Yes,LACM ENT 602256,LACM ENT 602256_had_lbs-2.jpg,28-Nov-2022 22:19:25,28-Nov-2022 22:19:33,,,1.1
82151881,453569019,Bmcdarrah,3085,3510,859,859,2206,2522,2184,2184,Yes,LACM ENT 601890,LACM ENT 601890_had_lbs.jpg,28-Nov-2022 22:19:33,28-Nov-2022 22:19:39,,,1.1
82151383,453569038,Bmcdarrah,3081,3514,859,868,2518,2765,2180,2180,Yes,LACM ENT 601704,LACM ENT 601704_had_lbs.jpg,28-Nov-2022 22:19:39,28-Nov-2022 22:19:45,,,1.1
82151671,453569053,Bmcdarrah,2986,3432,764,760,2093,2275,1591,1595,Yes,LACM ENT 601855,LACM ENT 601855_had_lbs.jpg,28-Nov-2022 22:19:45,28-Nov-2022 22:19:52,,,1.1
82155091,453569069,Bmcdarrah,3293,3743,950,954,2617,2916,1821,1821,Yes,LACM ENT 602226,LACM ENT 602226_had_lbs.jpg,28-Nov-2022 22:19:52,28-Nov-2022 22:19:58,,,1.1
82153381,453569086,Bmcdarrah,3345,3787,825,833,2791,2929,1782,1782,Yes,LACM ENT 601994,LACM ENT 601994_had_lbs.jpg,28-Nov-2022 22:19:58,28-Nov-2022 22:20:05,,,1.1
82155708,453569100,Bmcdarrah,3319,3774,517,517,2219,2423,1691,1643,Yes,LACM ENT 602349,LACM ENT 602349_had_lbs-2.jpg,28-Nov-2022 22:20:05,28-Nov-2022 22:20:11,,,1.1
82156166,453569119,Bmcdarrah,3423,3878,876,876,2189,2743,1777,1777,Yes,LACM ENT 602602,LACM ENT 602602_had_lbs.jpg,28-Nov-2022 22:20:11,28-Nov-2022 22:20:19,,,1.1
82156721,453569137,Bmcdarrah,3076,3510,894,898,2596,2882,2366,2362,Yes,LACM ENT 602702,LACM ENT 602702_had_lbs.jpg,28-Nov-2022 22:20:19,28-Nov-2022 22:20:25,,,1.1
82155444,453569160,Bmcdarrah,2886,3319,786,790,2375,2535,1760,1760,Yes,LACM ENT 602300,LACM ENT 602300_had_lbs-2.jpg,28-Nov-2022 22:20:25,28-Nov-2022 22:20:30,,,1.1
82152994,453569181,Bmcdarrah,2596,3029,820,816,2046,2210,1825,1825,Yes,LACM ENT 601964,LACM ENT 601964_had_lbs-2.jpg,28-Nov-2022 22:20:30,28-Nov-2022 22:20:36,,,1.1
82155824,453569297,Bmcdarrah,3081,3510,898,894,2297,2596,1743,1751,Yes,LACM ENT 602517,LACM ENT 602517_had_lbs.jpg,28-Nov-2022 22:20:36,28-Nov-2022 22:21:19,,,1.1
82155497,453569312,Bmcdarrah,2773,3211,937,937,2271,2410,1886,1877,Yes,LACM ENT 602311,LACM ENT 602311_had_lbs.jpg,28-Nov-2022 22:21:19,28-Nov-2022 22:21:26,,,1.1
82151117,453569329,Bmcdarrah,3128,3527,863,863,2462,2795,1799,1799,Yes,LACM ENT 601537,LACM ENT 601537_had_lbs.jpg,28-Nov-2022 22:21:26,28-Nov-2022 22:21:33,,,1.1
82157164,453569349,Bmcdarrah,3025,3458,941,950,2531,2739,2384,2366,Yes,LACM_ENTB_5983,LACM_ENTB_5983_had_lbs.jpg,28-Nov-2022 22:21:33,28-Nov-2022 22:21:39,,,1.1
82153353,453569360,Bmcdarrah,3336,3782,833,833,2791,2960,1890,1886,,LACM ENT 601992,LACM ENT 601992_had_lbs.jpg,28-Nov-2022 22:21:39,28-Nov-2022 22:21:45,,,1.1
82154797,453569375,Bmcdarrah,3652,4107,850,846,2591,2955,2002,2002,Yes,LACM ENT 602130,LACM ENT 602130_had_lbs.jpg,28-Nov-2022 22:21:45,28-Nov-2022 22:21:51,,,1.1
82157045,453569455,Bmcdarrah,3185,3622,950,950,2501,2713,2041,2028,Yes,LACM_ENTB_5973,LACM_ENTB_5973_had_lbs.jpg,28-Nov-2022 22:21:51,28-Nov-2022 22:22:23,,,1.1
82151887,453569471,Bmcdarrah,2154,2596,829,829,2379,2540,2050,2050,Yes,LACM ENT 601891,LACM ENT 601891_had_lbs.jpg,28-Nov-2022 22:22:23,28-Nov-2022 22:22:30,,,1.1
82155155,453569484,Bmcdarrah,2674,3120,738,738,2986,3185,1782,1786,Yes,LACM ENT 602242,LACM ENT 602242_had_lbs.jpg,28-Nov-2022 22:22:30,28-Nov-2022 22:22:38,,,1.1
82154879,453569494,Bmcdarrah,1977,2384,794,799,2297,2440,1643,1643,,LACM ENT 602145,LACM ENT 602145_had_lbs-2.jpg,28-Nov-2022 22:22:38,28-Nov-2022 22:22:44,,,1.1
82156938,453569510,Bmcdarrah,3120,3562,833,833,2375,2574,1946,1946,Yes,LACM_ENTB_5964,LACM_ENTB_5964_had_lbs.jpg,28-Nov-2022 22:22:44,28-Nov-2022 22:22:52,,,1.1
82152162,453569524,Bmcdarrah,3159,3605,889,889,2687,2886,1773,1764,Yes,LACM ENT 601911,LACM ENT 601911_had_lbs.jpg,28-Nov-2022 22:22:52,28-Nov-2022 22:23:00,,,1.1
82153589,453569553,Bmcdarrah,3709,4155,820,829,2687,2825,1652,1652,Yes,LACM ENT 602010,LACM ENT 602010_had_lbs.jpg,28-Nov-2022 22:23:00,28-Nov-2022 22:23:12,,,1.1
82154018,453569603,Bmcdarrah,3388,3826,842,833,2639,2804,1786,1782,Yes,LACM ENT 602043,LACM ENT 602043_had_lbs.jpg,28-Nov-2022 22:23:12,28-Nov-2022 22:23:41,,,1.1
82155531,453569609,Bmcdarrah,2847,3271,742,747,1873,2033,1595,1595,Yes,LACM ENT 602320,LACM ENT 602320_had_lbs.jpg,28-Nov-2022 22:23:41,28-Nov-2022 22:23:46,,,1.1
82152827,453569623,Bmcdarrah,3367,3774,803,803,2843,3016,2015,2011,Yes,LACM ENT 601953,LACM ENT 601953_had_lbs.jpg,28-Nov-2022 22:23:46,28-Nov-2022 22:23:53,,,1.1
82152315,453569632,Bmcdarrah,2262,2695,842,842,2630,2860,1686,1691,Yes,LACM ENT 601919,LACM ENT 601919_had_lbs-2.jpg,28-Nov-2022 22:23:53,28-Nov-2022 22:24:00,,,1.1
82155173,453569648,Bmcdarrah,1981,2388,790,790,2180,2371,1656,1656,Yes,LACM ENT 602246,LACM ENT 602246_had_lbs.jpg,28-Nov-2022 22:24:00,28-Nov-2022 22:24:06,,,1.1
82154499,453569667,Bmcdarrah,2405,2851,829,829,3029,3189,1695,1695,Yes,LACM ENT 602095,LACM ENT 602095_had_lbs-2.jpg,28-Nov-2022 22:24:06,28-Nov-2022 22:24:16,,,1.1
82152272,453569685,Bmcdarrah,2994,3419,781,781,2405,2583,1712,1712,Yes,LACM ENT 601917,LACM ENT 601917_had_lbs.jpg,28-Nov-2022 22:24:16,28-Nov-2022 22:24:26,,,1.1
82151703,453569703,Bmcdarrah,2925,3362,868,868,2388,2613,1998,2011,Yes,LACM ENT 601868,LACM ENT 601868_had_lbs.jpg,28-Nov-2022 22:24:26,28-Nov-2022 22:24:36,,,1.1
82153028,453569717,Bmcdarrah,2514,2925,1097,1097,2830,3042,1929,1933,Yes,LACM ENT 601969,LACM ENT 601969_had_lbs-2.jpg,28-Nov-2022 22:24:36,28-Nov-2022 22:24:44,,,1.1
82155875,453569735,Bmcdarrah,2353,2795,703,708,2734,3020,1652,1639,Yes,LACM ENT 602539,LACM ENT 602539_had_lbs.jpg,28-Nov-2022 22:24:44,28-Nov-2022 22:24:53,,,1.1
82154909,453569759,Bmcdarrah,2418,2877,833,829,2830,3016,1725,1725,Yes,LACM ENT 602152,LACM ENT 602152_had_lbs-2.jpg,28-Nov-2022 22:24:53,28-Nov-2022 22:25:06,,,1.1
82153604,453569775,Bmcdarrah,2028,2475,933,920,2366,2552,1929,1920,Yes,LACM ENT 602011,LACM ENT 602011_had_lbs.jpg,28-Nov-2022 22:25:06,28-Nov-2022 22:25:15,,,1.1
82152027,453569789,Bmcdarrah,1812,2232,768,764,2041,2202,1829,1829,Yes,LACM ENT 601901,LACM ENT 601901_had_lbs-2.jpg,28-Nov-2022 22:25:15,28-Nov-2022 22:25:22,,,1.1
82155402,453569837,Bmcdarrah,2444,2899,829,825,2808,2990,1682,1682,Yes,LACM ENT 602293,LACM ENT 602293_had_lbs-2.jpg,28-Nov-2022 22:25:22,28-Nov-2022 22:25:45,,,1.1
82155735,453569850,Bmcdarrah,2392,2825,799,803,2687,2808,1617,1626,Yes,LACM ENT 602350,LACM ENT 602350_had_lbs-2.jpg,28-Nov-2022 22:25:45,28-Nov-2022 22:25:53,,,1.1
82157455,453569865,Bmcdarrah,2336,2782,807,807,2639,2838,1894,1868,Yes,LACM_ENTB_6007,LACM_ENTB_6007_had_lbs.jpg,28-Nov-2022 22:25:53,28-Nov-2022 22:26:00,,,1.1
82155133,453569874,Bmcdarrah,2332,2786,920,920,2488,2804,2232,2241,Yes,LACM ENT 602239,LACM ENT 602239_had_lbs.jpg,28-Nov-2022 22:26:00,28-Nov-2022 22:26:06,,,1.1
82155757,453569883,Bmcdarrah,2379,2825,954,950,2427,2713,2202,2189,Yes,LACM ENT 602401,LACM ENT 602401_had_lbs.jpg,28-Nov-2022 22:26:06,28-Nov-2022 22:26:12,,,1.1
82152863,453569895,Bmcdarrah,2440,2895,829,829,2834,2999,1803,1799,Yes,LACM ENT 601957,LACM ENT 601957_had_lbs-2.jpg,28-Nov-2022 22:26:12,28-Nov-2022 22:26:18,,,1.1
82155024,453569910,Bmcdarrah,2050,2492,868,868,2076,2262,1773,1764,Yes,LACM ENT 602203,LACM ENT 602203_had_lbs.jpg,28-Nov-2022 22:26:18,28-Nov-2022 22:26:24,,,1.1
82154677,453569929,Bmcdarrah,2258,2704,781,786,2518,2704,1972,1959,Yes,LACM ENT 602110,LACM ENT 602110_had_lbs.jpg,28-Nov-2022 22:26:24,28-Nov-2022 22:26:30,,,1.1
82155006,453569941,Bmcdarrah,2440,2882,829,825,2929,3098,1721,1717,Yes,LACM ENT 602198,LACM ENT 602198_had_lbs-2.jpg,28-Nov-2022 22:26:30,28-Nov-2022 22:26:36,,,1.1
82155554,453570033,Bmcdarrah,3198,3644,868,868,2652,2994,1712,1712,Yes,LACM ENT 602326,LACM ENT 602326_had_lbs.jpg,28-Nov-2022 22:26:36,28-Nov-2022 22:27:24,,,1.1
82151966,453570057,Bmcdarrah,3172,3609,881,868,2656,2925,2076,2085,Yes,LACM ENT 601898,LACM ENT 601898_had_lbs.jpg,28-Nov-2022 22:27:24,28-Nov-2022 22:27:36,,,1.1
82157444,453570072,Bmcdarrah,3683,4142,812,807,2565,2778,1942,1937,Yes,LACM_ENTB_6005,LACM_ENTB_6005_had_lbs.jpg,28-Nov-2022 22:27:36,28-Nov-2022 22:27:42,,,1.1
82155246,453570092,Bmcdarrah,2410,2825,699,699,1699,1864,1717,1708,Yes,LACM ENT 602257,LACM ENT 602257_had_lbs.jpg,28-Nov-2022 22:27:42,28-Nov-2022 22:27:49,,,1.1
82151256,453570110,Bmcdarrah,2254,2695,842,838,2158,2349,2254,2258,Yes,LACM ENT 601596,LACM ENT 601596_had_lbs.jpg,28-Nov-2022 22:27:49,28-Nov-2022 22:27:55,,,1.1
82157257,453570122,Bmcdarrah,1938,2379,885,885,2271,2492,2020,2020,Yes,LACM_ENTB_5989,LACM_ENTB_5989_had_lbs.jpg,28-Nov-2022 22:27:55,28-Nov-2022 22:28:01,,,1.1
82151642,453570141,Bmcdarrah,2392,2830,807,807,2475,2999,1937,1937,Yes,LACM ENT 601839,LACM ENT 601839_had_lbs.jpg,28-Nov-2022 22:28:02,28-Nov-2022 22:28:08,,,1.1
